akc_id	type	TRA_chain	TRB_chain
iedb_receptor:23952	AlphaBetaTCR		iedb_receptor:23952-beta
iedb_receptor:23953	AlphaBetaTCR		iedb_receptor:23953-beta
iedb_receptor:23954	AlphaBetaTCR		iedb_receptor:23954-beta
iedb_receptor:23955	AlphaBetaTCR		iedb_receptor:23955-beta
iedb_receptor:24007	AlphaBetaTCR		iedb_receptor:24007-beta
iedb_receptor:24008	AlphaBetaTCR		iedb_receptor:24008-beta
iedb_receptor:24009	AlphaBetaTCR		iedb_receptor:24009-beta
iedb_receptor:24010	AlphaBetaTCR		iedb_receptor:24010-beta
iedb_receptor:24011	AlphaBetaTCR		iedb_receptor:24011-beta
iedb_receptor:24012	AlphaBetaTCR		iedb_receptor:24012-beta
iedb_receptor:24013	AlphaBetaTCR		iedb_receptor:24013-beta
iedb_receptor:24014	AlphaBetaTCR		iedb_receptor:24014-beta
iedb_receptor:24015	AlphaBetaTCR		iedb_receptor:24015-beta
iedb_receptor:24016	AlphaBetaTCR		iedb_receptor:24016-beta
iedb_receptor:24017	AlphaBetaTCR		iedb_receptor:24017-beta
iedb_receptor:24018	AlphaBetaTCR		iedb_receptor:24018-beta
iedb_receptor:24019	AlphaBetaTCR		iedb_receptor:24019-beta
iedb_receptor:24020	AlphaBetaTCR		iedb_receptor:24020-beta
iedb_receptor:24021	AlphaBetaTCR		iedb_receptor:24021-beta
iedb_receptor:24022	AlphaBetaTCR		iedb_receptor:24022-beta
iedb_receptor:24023	AlphaBetaTCR		iedb_receptor:24023-beta
iedb_receptor:24024	AlphaBetaTCR		iedb_receptor:24024-beta
iedb_receptor:24025	AlphaBetaTCR		iedb_receptor:24025-beta
iedb_receptor:24026	AlphaBetaTCR		iedb_receptor:24026-beta
iedb_receptor:24027	AlphaBetaTCR		iedb_receptor:24027-beta
iedb_receptor:24078	AlphaBetaTCR		iedb_receptor:24078-beta
iedb_receptor:24079	AlphaBetaTCR		iedb_receptor:24079-beta
iedb_receptor:24080	AlphaBetaTCR		iedb_receptor:24080-beta
iedb_receptor:24081	AlphaBetaTCR		iedb_receptor:24081-beta
iedb_receptor:24082	AlphaBetaTCR		iedb_receptor:24082-beta
iedb_receptor:24083	AlphaBetaTCR		iedb_receptor:24083-beta
iedb_receptor:24084	AlphaBetaTCR		iedb_receptor:24084-beta
iedb_receptor:24085	AlphaBetaTCR		iedb_receptor:24085-beta
iedb_receptor:24086	AlphaBetaTCR		iedb_receptor:24086-beta
iedb_receptor:24087	AlphaBetaTCR		iedb_receptor:24087-beta
iedb_receptor:24088	AlphaBetaTCR		iedb_receptor:24088-beta
iedb_receptor:24089	AlphaBetaTCR		iedb_receptor:24089-beta
iedb_receptor:24090	AlphaBetaTCR		iedb_receptor:24090-beta
iedb_receptor:24091	AlphaBetaTCR		iedb_receptor:24091-beta
iedb_receptor:24092	AlphaBetaTCR		iedb_receptor:24092-beta
iedb_receptor:24093	AlphaBetaTCR		iedb_receptor:24093-beta
iedb_receptor:24094	AlphaBetaTCR		iedb_receptor:24094-beta
iedb_receptor:24095	AlphaBetaTCR		iedb_receptor:24095-beta
iedb_receptor:24096	AlphaBetaTCR		iedb_receptor:24096-beta
iedb_receptor:24097	AlphaBetaTCR		iedb_receptor:24097-beta
iedb_receptor:24098	AlphaBetaTCR		iedb_receptor:24098-beta
iedb_receptor:24099	AlphaBetaTCR		iedb_receptor:24099-beta
iedb_receptor:24100	AlphaBetaTCR		iedb_receptor:24100-beta
iedb_receptor:24101	AlphaBetaTCR		iedb_receptor:24101-beta
iedb_receptor:24151	AlphaBetaTCR		iedb_receptor:24151-beta
iedb_receptor:24152	AlphaBetaTCR		iedb_receptor:24152-beta
iedb_receptor:24153	AlphaBetaTCR		iedb_receptor:24153-beta
iedb_receptor:24154	AlphaBetaTCR		iedb_receptor:24154-beta
iedb_receptor:24155	AlphaBetaTCR		iedb_receptor:24155-beta
iedb_receptor:24156	AlphaBetaTCR		iedb_receptor:24156-beta
iedb_receptor:24157	AlphaBetaTCR		iedb_receptor:24157-beta
iedb_receptor:24158	AlphaBetaTCR		iedb_receptor:24158-beta
iedb_receptor:24159	AlphaBetaTCR		iedb_receptor:24159-beta
iedb_receptor:24160	AlphaBetaTCR		iedb_receptor:24160-beta
iedb_receptor:24161	AlphaBetaTCR		iedb_receptor:24161-beta
iedb_receptor:24162	AlphaBetaTCR		iedb_receptor:24162-beta
iedb_receptor:24163	AlphaBetaTCR		iedb_receptor:24163-beta
iedb_receptor:24164	AlphaBetaTCR		iedb_receptor:24164-beta
iedb_receptor:24165	AlphaBetaTCR		iedb_receptor:24165-beta
iedb_receptor:24166	AlphaBetaTCR		iedb_receptor:24166-beta
iedb_receptor:24220	AlphaBetaTCR		iedb_receptor:24220-beta
iedb_receptor:24221	AlphaBetaTCR		iedb_receptor:24221-beta
iedb_receptor:24222	AlphaBetaTCR		iedb_receptor:24222-beta
iedb_receptor:24223	AlphaBetaTCR		iedb_receptor:24223-beta
iedb_receptor:24224	AlphaBetaTCR		iedb_receptor:24224-beta
iedb_receptor:24225	AlphaBetaTCR		iedb_receptor:24225-beta
iedb_receptor:24226	AlphaBetaTCR		iedb_receptor:24226-beta
iedb_receptor:24227	AlphaBetaTCR		iedb_receptor:24227-beta
iedb_receptor:24248	AlphaBetaTCR		iedb_receptor:24248-beta
iedb_receptor:24249	AlphaBetaTCR		iedb_receptor:24249-beta
iedb_receptor:24250	AlphaBetaTCR		iedb_receptor:24250-beta
iedb_receptor:24274	AlphaBetaTCR		iedb_receptor:24274-beta
iedb_receptor:24275	AlphaBetaTCR		iedb_receptor:24275-beta
iedb_receptor:24276	AlphaBetaTCR		iedb_receptor:24276-beta
iedb_receptor:24277	AlphaBetaTCR		iedb_receptor:24277-beta
iedb_receptor:24278	AlphaBetaTCR		iedb_receptor:24278-beta
iedb_receptor:24279	AlphaBetaTCR		iedb_receptor:24279-beta
iedb_receptor:24280	AlphaBetaTCR		iedb_receptor:24280-beta
iedb_receptor:24281	AlphaBetaTCR		iedb_receptor:24281-beta
iedb_receptor:24282	AlphaBetaTCR		iedb_receptor:24282-beta
iedb_receptor:24283	AlphaBetaTCR		iedb_receptor:24283-beta
iedb_receptor:24284	AlphaBetaTCR		iedb_receptor:24284-beta
iedb_receptor:24285	AlphaBetaTCR		iedb_receptor:24285-beta
iedb_receptor:24286	AlphaBetaTCR		iedb_receptor:24286-beta
iedb_receptor:24287	AlphaBetaTCR		iedb_receptor:24287-beta
iedb_receptor:24288	AlphaBetaTCR		iedb_receptor:24288-beta
iedb_receptor:24289	AlphaBetaTCR		iedb_receptor:24289-beta
iedb_receptor:24290	AlphaBetaTCR		iedb_receptor:24290-beta
iedb_receptor:24291	AlphaBetaTCR		iedb_receptor:24291-beta
iedb_receptor:24292	AlphaBetaTCR		iedb_receptor:24292-beta
iedb_receptor:24293	AlphaBetaTCR		iedb_receptor:24293-beta
iedb_receptor:24294	AlphaBetaTCR		iedb_receptor:24294-beta
iedb_receptor:24295	AlphaBetaTCR		iedb_receptor:24295-beta
iedb_receptor:24296	AlphaBetaTCR		iedb_receptor:24296-beta
iedb_receptor:24297	AlphaBetaTCR		iedb_receptor:24297-beta
iedb_receptor:24298	AlphaBetaTCR		iedb_receptor:24298-beta
iedb_receptor:24299	AlphaBetaTCR		iedb_receptor:24299-beta
iedb_receptor:24300	AlphaBetaTCR		iedb_receptor:24300-beta
iedb_receptor:24301	AlphaBetaTCR		iedb_receptor:24301-beta
iedb_receptor:24302	AlphaBetaTCR		iedb_receptor:24302-beta
iedb_receptor:24303	AlphaBetaTCR		iedb_receptor:24303-beta
iedb_receptor:24304	AlphaBetaTCR		iedb_receptor:24304-beta
iedb_receptor:24305	AlphaBetaTCR		iedb_receptor:24305-beta
iedb_receptor:24306	AlphaBetaTCR		iedb_receptor:24306-beta
iedb_receptor:24307	AlphaBetaTCR		iedb_receptor:24307-beta
iedb_receptor:24308	AlphaBetaTCR		iedb_receptor:24308-beta
iedb_receptor:24309	AlphaBetaTCR		iedb_receptor:24309-beta
iedb_receptor:24310	AlphaBetaTCR		iedb_receptor:24310-beta
iedb_receptor:24311	AlphaBetaTCR		iedb_receptor:24311-beta
iedb_receptor:24312	AlphaBetaTCR		iedb_receptor:24312-beta
iedb_receptor:24313	AlphaBetaTCR		iedb_receptor:24313-beta
iedb_receptor:24338	AlphaBetaTCR		iedb_receptor:24338-beta
iedb_receptor:24339	AlphaBetaTCR		iedb_receptor:24339-beta
iedb_receptor:24340	AlphaBetaTCR		iedb_receptor:24340-beta
iedb_receptor:24341	AlphaBetaTCR		iedb_receptor:24341-beta
iedb_receptor:24342	AlphaBetaTCR		iedb_receptor:24342-beta
iedb_receptor:24343	AlphaBetaTCR		iedb_receptor:24343-beta
iedb_receptor:24344	AlphaBetaTCR		iedb_receptor:24344-beta
iedb_receptor:24345	AlphaBetaTCR		iedb_receptor:24345-beta
iedb_receptor:24346	AlphaBetaTCR		iedb_receptor:24346-beta
iedb_receptor:24347	AlphaBetaTCR		iedb_receptor:24347-beta
iedb_receptor:24348	AlphaBetaTCR		iedb_receptor:24348-beta
iedb_receptor:24349	AlphaBetaTCR		iedb_receptor:24349-beta
iedb_receptor:24350	AlphaBetaTCR		iedb_receptor:24350-beta
iedb_receptor:24351	AlphaBetaTCR		iedb_receptor:24351-beta
iedb_receptor:24352	AlphaBetaTCR		iedb_receptor:24352-beta
iedb_receptor:24353	AlphaBetaTCR		iedb_receptor:24353-beta
iedb_receptor:24354	AlphaBetaTCR		iedb_receptor:24354-beta
iedb_receptor:24355	AlphaBetaTCR		iedb_receptor:24355-beta
iedb_receptor:24356	AlphaBetaTCR		iedb_receptor:24356-beta
iedb_receptor:24357	AlphaBetaTCR		iedb_receptor:24357-beta
iedb_receptor:24358	AlphaBetaTCR		iedb_receptor:24358-beta
iedb_receptor:24359	AlphaBetaTCR		iedb_receptor:24359-beta
iedb_receptor:24360	AlphaBetaTCR		iedb_receptor:24360-beta
iedb_receptor:24361	AlphaBetaTCR		iedb_receptor:24361-beta
iedb_receptor:24362	AlphaBetaTCR		iedb_receptor:24362-beta
iedb_receptor:24363	AlphaBetaTCR		iedb_receptor:24363-beta
iedb_receptor:24364	AlphaBetaTCR		iedb_receptor:24364-beta
iedb_receptor:24365	AlphaBetaTCR		iedb_receptor:24365-beta
iedb_receptor:24366	AlphaBetaTCR		iedb_receptor:24366-beta
iedb_receptor:24367	AlphaBetaTCR		iedb_receptor:24367-beta
iedb_receptor:24368	AlphaBetaTCR		iedb_receptor:24368-beta
iedb_receptor:24369	AlphaBetaTCR		iedb_receptor:24369-beta
iedb_receptor:24370	AlphaBetaTCR		iedb_receptor:24370-beta
iedb_receptor:24371	AlphaBetaTCR		iedb_receptor:24371-beta
iedb_receptor:24372	AlphaBetaTCR		iedb_receptor:24372-beta
iedb_receptor:24373	AlphaBetaTCR		iedb_receptor:24373-beta
iedb_receptor:24374	AlphaBetaTCR		iedb_receptor:24374-beta
iedb_receptor:24375	AlphaBetaTCR		iedb_receptor:24375-beta
iedb_receptor:24376	AlphaBetaTCR		iedb_receptor:24376-beta
iedb_receptor:24377	AlphaBetaTCR		iedb_receptor:24377-beta
iedb_receptor:24401	AlphaBetaTCR		iedb_receptor:24401-beta
iedb_receptor:24402	AlphaBetaTCR		iedb_receptor:24402-beta
iedb_receptor:24403	AlphaBetaTCR		iedb_receptor:24403-beta
iedb_receptor:24404	AlphaBetaTCR		iedb_receptor:24404-beta
iedb_receptor:24405	AlphaBetaTCR		iedb_receptor:24405-beta
iedb_receptor:24406	AlphaBetaTCR		iedb_receptor:24406-beta
iedb_receptor:24407	AlphaBetaTCR		iedb_receptor:24407-beta
iedb_receptor:24408	AlphaBetaTCR		iedb_receptor:24408-beta
iedb_receptor:24409	AlphaBetaTCR		iedb_receptor:24409-beta
iedb_receptor:24410	AlphaBetaTCR		iedb_receptor:24410-beta
iedb_receptor:24411	AlphaBetaTCR		iedb_receptor:24411-beta
iedb_receptor:24412	AlphaBetaTCR		iedb_receptor:24412-beta
iedb_receptor:24413	AlphaBetaTCR		iedb_receptor:24413-beta
iedb_receptor:24414	AlphaBetaTCR		iedb_receptor:24414-beta
iedb_receptor:24415	AlphaBetaTCR		iedb_receptor:24415-beta
iedb_receptor:24416	AlphaBetaTCR		iedb_receptor:24416-beta
iedb_receptor:24417	AlphaBetaTCR		iedb_receptor:24417-beta
iedb_receptor:24418	AlphaBetaTCR		iedb_receptor:24418-beta
iedb_receptor:24419	AlphaBetaTCR		iedb_receptor:24419-beta
iedb_receptor:24420	AlphaBetaTCR		iedb_receptor:24420-beta
iedb_receptor:24421	AlphaBetaTCR		iedb_receptor:24421-beta
iedb_receptor:24422	AlphaBetaTCR		iedb_receptor:24422-beta
iedb_receptor:24423	AlphaBetaTCR		iedb_receptor:24423-beta
iedb_receptor:24424	AlphaBetaTCR		iedb_receptor:24424-beta
iedb_receptor:24425	AlphaBetaTCR		iedb_receptor:24425-beta
iedb_receptor:24426	AlphaBetaTCR		iedb_receptor:24426-beta
iedb_receptor:24427	AlphaBetaTCR		iedb_receptor:24427-beta
iedb_receptor:24428	AlphaBetaTCR		iedb_receptor:24428-beta
iedb_receptor:24429	AlphaBetaTCR		iedb_receptor:24429-beta
iedb_receptor:24430	AlphaBetaTCR		iedb_receptor:24430-beta
iedb_receptor:24431	AlphaBetaTCR		iedb_receptor:24431-beta
iedb_receptor:24432	AlphaBetaTCR		iedb_receptor:24432-beta
iedb_receptor:24433	AlphaBetaTCR		iedb_receptor:24433-beta
iedb_receptor:24434	AlphaBetaTCR		iedb_receptor:24434-beta
iedb_receptor:24435	AlphaBetaTCR		iedb_receptor:24435-beta
iedb_receptor:24436	AlphaBetaTCR		iedb_receptor:24436-beta
iedb_receptor:24437	AlphaBetaTCR		iedb_receptor:24437-beta
iedb_receptor:24438	AlphaBetaTCR		iedb_receptor:24438-beta
iedb_receptor:24439	AlphaBetaTCR		iedb_receptor:24439-beta
iedb_receptor:24440	AlphaBetaTCR		iedb_receptor:24440-beta
iedb_receptor:24441	AlphaBetaTCR		iedb_receptor:24441-beta
iedb_receptor:24466	AlphaBetaTCR		iedb_receptor:24466-beta
iedb_receptor:24467	AlphaBetaTCR		iedb_receptor:24467-beta
iedb_receptor:24468	AlphaBetaTCR		iedb_receptor:24468-beta
iedb_receptor:24469	AlphaBetaTCR		iedb_receptor:24469-beta
iedb_receptor:24470	AlphaBetaTCR		iedb_receptor:24470-beta
iedb_receptor:24471	AlphaBetaTCR		iedb_receptor:24471-beta
iedb_receptor:24472	AlphaBetaTCR		iedb_receptor:24472-beta
iedb_receptor:24473	AlphaBetaTCR		iedb_receptor:24473-beta
iedb_receptor:24474	AlphaBetaTCR		iedb_receptor:24474-beta
iedb_receptor:24475	AlphaBetaTCR		iedb_receptor:24475-beta
iedb_receptor:24476	AlphaBetaTCR		iedb_receptor:24476-beta
iedb_receptor:24477	AlphaBetaTCR		iedb_receptor:24477-beta
iedb_receptor:24478	AlphaBetaTCR		iedb_receptor:24478-beta
iedb_receptor:24479	AlphaBetaTCR		iedb_receptor:24479-beta
iedb_receptor:24480	AlphaBetaTCR		iedb_receptor:24480-beta
iedb_receptor:24481	AlphaBetaTCR		iedb_receptor:24481-beta
iedb_receptor:24482	AlphaBetaTCR		iedb_receptor:24482-beta
iedb_receptor:24483	AlphaBetaTCR		iedb_receptor:24483-beta
iedb_receptor:24484	AlphaBetaTCR		iedb_receptor:24484-beta
iedb_receptor:24485	AlphaBetaTCR		iedb_receptor:24485-beta
iedb_receptor:24486	AlphaBetaTCR		iedb_receptor:24486-beta
iedb_receptor:24487	AlphaBetaTCR		iedb_receptor:24487-beta
iedb_receptor:24488	AlphaBetaTCR		iedb_receptor:24488-beta
iedb_receptor:24489	AlphaBetaTCR		iedb_receptor:24489-beta
iedb_receptor:24490	AlphaBetaTCR		iedb_receptor:24490-beta
iedb_receptor:24491	AlphaBetaTCR		iedb_receptor:24491-beta
iedb_receptor:24492	AlphaBetaTCR		iedb_receptor:24492-beta
iedb_receptor:24493	AlphaBetaTCR		iedb_receptor:24493-beta
iedb_receptor:24494	AlphaBetaTCR		iedb_receptor:24494-beta
iedb_receptor:24495	AlphaBetaTCR		iedb_receptor:24495-beta
iedb_receptor:24496	AlphaBetaTCR		iedb_receptor:24496-beta
iedb_receptor:24497	AlphaBetaTCR		iedb_receptor:24497-beta
iedb_receptor:24523	AlphaBetaTCR		iedb_receptor:24523-beta
iedb_receptor:24524	AlphaBetaTCR		iedb_receptor:24524-beta
iedb_receptor:24525	AlphaBetaTCR		iedb_receptor:24525-beta
iedb_receptor:24526	AlphaBetaTCR		iedb_receptor:24526-beta
iedb_receptor:24527	AlphaBetaTCR		iedb_receptor:24527-beta
iedb_receptor:24528	AlphaBetaTCR		iedb_receptor:24528-beta
iedb_receptor:24529	AlphaBetaTCR		iedb_receptor:24529-beta
iedb_receptor:24530	AlphaBetaTCR		iedb_receptor:24530-beta
iedb_receptor:24531	AlphaBetaTCR		iedb_receptor:24531-beta
iedb_receptor:24532	AlphaBetaTCR		iedb_receptor:24532-beta
iedb_receptor:24533	AlphaBetaTCR		iedb_receptor:24533-beta
iedb_receptor:24534	AlphaBetaTCR		iedb_receptor:24534-beta
iedb_receptor:24535	AlphaBetaTCR		iedb_receptor:24535-beta
iedb_receptor:24536	AlphaBetaTCR		iedb_receptor:24536-beta
iedb_receptor:24537	AlphaBetaTCR		iedb_receptor:24537-beta
iedb_receptor:24538	AlphaBetaTCR		iedb_receptor:24538-beta
iedb_receptor:24539	AlphaBetaTCR		iedb_receptor:24539-beta
iedb_receptor:24540	AlphaBetaTCR		iedb_receptor:24540-beta
iedb_receptor:24541	AlphaBetaTCR		iedb_receptor:24541-beta
iedb_receptor:24542	AlphaBetaTCR		iedb_receptor:24542-beta
iedb_receptor:24543	AlphaBetaTCR		iedb_receptor:24543-beta
iedb_receptor:24544	AlphaBetaTCR		iedb_receptor:24544-beta
iedb_receptor:24545	AlphaBetaTCR		iedb_receptor:24545-beta
iedb_receptor:24546	AlphaBetaTCR		iedb_receptor:24546-beta
iedb_receptor:24547	AlphaBetaTCR		iedb_receptor:24547-beta
iedb_receptor:24548	AlphaBetaTCR		iedb_receptor:24548-beta
iedb_receptor:24549	AlphaBetaTCR		iedb_receptor:24549-beta
iedb_receptor:24574	AlphaBetaTCR		iedb_receptor:24574-beta
iedb_receptor:24575	AlphaBetaTCR		iedb_receptor:24575-beta
iedb_receptor:24576	AlphaBetaTCR		iedb_receptor:24576-beta
iedb_receptor:24577	AlphaBetaTCR		iedb_receptor:24577-beta
iedb_receptor:24578	AlphaBetaTCR		iedb_receptor:24578-beta
iedb_receptor:24579	AlphaBetaTCR		iedb_receptor:24579-beta
iedb_receptor:24580	AlphaBetaTCR		iedb_receptor:24580-beta
iedb_receptor:24581	AlphaBetaTCR		iedb_receptor:24581-beta
iedb_receptor:24582	AlphaBetaTCR		iedb_receptor:24582-beta
iedb_receptor:24583	AlphaBetaTCR		iedb_receptor:24583-beta
iedb_receptor:24584	AlphaBetaTCR		iedb_receptor:24584-beta
iedb_receptor:24585	AlphaBetaTCR		iedb_receptor:24585-beta
iedb_receptor:24586	AlphaBetaTCR		iedb_receptor:24586-beta
iedb_receptor:24587	AlphaBetaTCR		iedb_receptor:24587-beta
iedb_receptor:24588	AlphaBetaTCR		iedb_receptor:24588-beta
iedb_receptor:24589	AlphaBetaTCR		iedb_receptor:24589-beta
iedb_receptor:24590	AlphaBetaTCR		iedb_receptor:24590-beta
iedb_receptor:24591	AlphaBetaTCR		iedb_receptor:24591-beta
iedb_receptor:24592	AlphaBetaTCR		iedb_receptor:24592-beta
iedb_receptor:24593	AlphaBetaTCR		iedb_receptor:24593-beta
iedb_receptor:24594	AlphaBetaTCR		iedb_receptor:24594-beta
iedb_receptor:24595	AlphaBetaTCR		iedb_receptor:24595-beta
iedb_receptor:24596	AlphaBetaTCR		iedb_receptor:24596-beta
iedb_receptor:24597	AlphaBetaTCR		iedb_receptor:24597-beta
iedb_receptor:24598	AlphaBetaTCR		iedb_receptor:24598-beta
iedb_receptor:24599	AlphaBetaTCR		iedb_receptor:24599-beta
iedb_receptor:24600	AlphaBetaTCR		iedb_receptor:24600-beta
iedb_receptor:24601	AlphaBetaTCR		iedb_receptor:24601-beta
iedb_receptor:24602	AlphaBetaTCR		iedb_receptor:24602-beta
iedb_receptor:24603	AlphaBetaTCR		iedb_receptor:24603-beta
iedb_receptor:24604	AlphaBetaTCR		iedb_receptor:24604-beta
iedb_receptor:22047	AlphaBetaTCR		iedb_receptor:22047-beta
iedb_receptor:22048	AlphaBetaTCR		iedb_receptor:22048-beta
iedb_receptor:22049	AlphaBetaTCR		iedb_receptor:22049-beta
iedb_receptor:22050	AlphaBetaTCR		iedb_receptor:22050-beta
iedb_receptor:22051	AlphaBetaTCR		iedb_receptor:22051-beta
iedb_receptor:22052	AlphaBetaTCR		iedb_receptor:22052-beta
iedb_receptor:22053	AlphaBetaTCR		iedb_receptor:22053-beta
iedb_receptor:22054	AlphaBetaTCR		iedb_receptor:22054-beta
iedb_receptor:22055	AlphaBetaTCR		iedb_receptor:22055-beta
iedb_receptor:22056	AlphaBetaTCR		iedb_receptor:22056-beta
iedb_receptor:22057	AlphaBetaTCR		iedb_receptor:22057-beta
iedb_receptor:22058	AlphaBetaTCR		iedb_receptor:22058-beta
iedb_receptor:22059	AlphaBetaTCR		iedb_receptor:22059-beta
iedb_receptor:22060	AlphaBetaTCR		iedb_receptor:22060-beta
iedb_receptor:22061	AlphaBetaTCR		iedb_receptor:22061-beta
iedb_receptor:22062	AlphaBetaTCR		iedb_receptor:22062-beta
iedb_receptor:22063	AlphaBetaTCR		iedb_receptor:22063-beta
iedb_receptor:22140	AlphaBetaTCR		iedb_receptor:22140-beta
iedb_receptor:22141	AlphaBetaTCR		iedb_receptor:22141-beta
iedb_receptor:22142	AlphaBetaTCR		iedb_receptor:22142-beta
iedb_receptor:22143	AlphaBetaTCR		iedb_receptor:22143-beta
iedb_receptor:22144	AlphaBetaTCR		iedb_receptor:22144-beta
iedb_receptor:22145	AlphaBetaTCR		iedb_receptor:22145-beta
iedb_receptor:22146	AlphaBetaTCR		iedb_receptor:22146-beta
iedb_receptor:22147	AlphaBetaTCR		iedb_receptor:22147-beta
iedb_receptor:22148	AlphaBetaTCR		iedb_receptor:22148-beta
iedb_receptor:22149	AlphaBetaTCR		iedb_receptor:22149-beta
iedb_receptor:22150	AlphaBetaTCR		iedb_receptor:22150-beta
iedb_receptor:22151	AlphaBetaTCR		iedb_receptor:22151-beta
iedb_receptor:21011	AlphaBetaTCR	iedb_receptor:21011-alpha	iedb_receptor:21011-beta
iedb_receptor:21012	AlphaBetaTCR	iedb_receptor:21012-alpha	iedb_receptor:21012-beta
iedb_receptor:21013	AlphaBetaTCR	iedb_receptor:21013-alpha	iedb_receptor:21013-beta
iedb_receptor:21014	AlphaBetaTCR	iedb_receptor:21014-alpha	iedb_receptor:21014-beta
iedb_receptor:21015	AlphaBetaTCR	iedb_receptor:21015-alpha	iedb_receptor:21015-beta
iedb_receptor:21016	AlphaBetaTCR	iedb_receptor:21016-alpha	iedb_receptor:21016-beta
iedb_receptor:21017	AlphaBetaTCR	iedb_receptor:21017-alpha	iedb_receptor:21017-beta
iedb_receptor:21018	AlphaBetaTCR	iedb_receptor:21018-alpha	iedb_receptor:21018-beta
iedb_receptor:21019	AlphaBetaTCR	iedb_receptor:21019-alpha	iedb_receptor:21019-beta
iedb_receptor:21020	AlphaBetaTCR	iedb_receptor:21020-alpha	iedb_receptor:21020-beta
iedb_receptor:21021	AlphaBetaTCR	iedb_receptor:21021-alpha	iedb_receptor:21021-beta
iedb_receptor:21023	AlphaBetaTCR	iedb_receptor:21023-alpha	iedb_receptor:21023-beta
iedb_receptor:21024	AlphaBetaTCR	iedb_receptor:21024-alpha	iedb_receptor:21024-beta
iedb_receptor:21025	AlphaBetaTCR	iedb_receptor:21025-alpha	iedb_receptor:21025-beta
iedb_receptor:21026	AlphaBetaTCR	iedb_receptor:21026-alpha	iedb_receptor:21026-beta
iedb_receptor:21027	AlphaBetaTCR	iedb_receptor:21027-alpha	iedb_receptor:21027-beta
iedb_receptor:21028	AlphaBetaTCR	iedb_receptor:21028-alpha	iedb_receptor:21028-beta
iedb_receptor:21029	AlphaBetaTCR	iedb_receptor:21029-alpha	iedb_receptor:21029-beta
iedb_receptor:21030	AlphaBetaTCR	iedb_receptor:21030-alpha	iedb_receptor:21030-beta
iedb_receptor:21031	AlphaBetaTCR	iedb_receptor:21031-alpha	iedb_receptor:21031-beta
iedb_receptor:21032	AlphaBetaTCR	iedb_receptor:21032-alpha	iedb_receptor:21032-beta
iedb_receptor:21033	AlphaBetaTCR	iedb_receptor:21033-alpha	iedb_receptor:21033-beta
iedb_receptor:21034	AlphaBetaTCR	iedb_receptor:21034-alpha	iedb_receptor:21034-beta
iedb_receptor:21035	AlphaBetaTCR	iedb_receptor:21035-alpha	iedb_receptor:21035-beta
iedb_receptor:21036	AlphaBetaTCR	iedb_receptor:21036-alpha	iedb_receptor:21036-beta
iedb_receptor:21037	AlphaBetaTCR	iedb_receptor:21037-alpha	iedb_receptor:21037-beta
iedb_receptor:21038	AlphaBetaTCR	iedb_receptor:21038-alpha	iedb_receptor:21038-beta
iedb_receptor:21039	AlphaBetaTCR	iedb_receptor:21039-alpha	iedb_receptor:21039-beta
iedb_receptor:21040	AlphaBetaTCR	iedb_receptor:21040-alpha	iedb_receptor:21040-beta
iedb_receptor:21041	AlphaBetaTCR	iedb_receptor:21041-alpha	iedb_receptor:21041-beta
iedb_receptor:21042	AlphaBetaTCR	iedb_receptor:21042-alpha	iedb_receptor:21042-beta
iedb_receptor:21043	AlphaBetaTCR	iedb_receptor:21043-alpha	iedb_receptor:21043-beta
iedb_receptor:21044	AlphaBetaTCR	iedb_receptor:21044-alpha	iedb_receptor:21044-beta
iedb_receptor:21045	AlphaBetaTCR	iedb_receptor:21045-alpha	iedb_receptor:21045-beta
iedb_receptor:21046	AlphaBetaTCR	iedb_receptor:21046-alpha	iedb_receptor:21046-beta
iedb_receptor:21047	AlphaBetaTCR	iedb_receptor:21047-alpha	iedb_receptor:21047-beta
iedb_receptor:21048	AlphaBetaTCR	iedb_receptor:21048-alpha	iedb_receptor:21048-beta
iedb_receptor:21049	AlphaBetaTCR	iedb_receptor:21049-alpha	iedb_receptor:21049-beta
iedb_receptor:21050	AlphaBetaTCR	iedb_receptor:21050-alpha	iedb_receptor:21050-beta
iedb_receptor:21051	AlphaBetaTCR	iedb_receptor:21051-alpha	iedb_receptor:21051-beta
iedb_receptor:21052	AlphaBetaTCR	iedb_receptor:21052-alpha	iedb_receptor:21052-beta
